frame,timestamp,player_1_x_pixel,player_1_y_pixel,player_1_x_meter,player_1_y_meter,player_1_kp_left_shoulder_x,player_1_kp_left_shoulder_y,player_1_kp_right_shoulder_x,player_1_kp_right_shoulder_y,player_1_kp_left_elbow_x,player_1_kp_left_elbow_y,player_1_kp_right_elbow_x,player_1_kp_right_elbow_y,player_1_kp_left_wrist_x,player_1_kp_left_wrist_y,player_1_kp_right_wrist_x,player_1_kp_right_wrist_y,player_1_kp_left_hip_x,player_1_kp_left_hip_y,player_1_kp_right_hip_x,player_1_kp_right_hip_y,player_1_kp_left_knee_x,player_1_kp_left_knee_y,player_1_kp_right_knee_x,player_1_kp_right_knee_y,player_1_kp_left_ankle_x,player_1_kp_left_ankle_y,player_1_kp_right_ankle_x,player_1_kp_right_ankle_y,player_2_x_pixel,player_2_y_pixel,player_2_x_meter,player_2_y_meter,player_2_kp_left_shoulder_x,player_2_kp_left_shoulder_y,player_2_kp_right_shoulder_x,player_2_kp_right_shoulder_y,player_2_kp_left_elbow_x,player_2_kp_left_elbow_y,player_2_kp_right_elbow_x,player_2_kp_right_elbow_y,player_2_kp_left_wrist_x,player_2_kp_left_wrist_y,player_2_kp_right_wrist_x,player_2_kp_right_wrist_y,player_2_kp_left_hip_x,player_2_kp_left_hip_y,player_2_kp_right_hip_x,player_2_kp_right_hip_y,player_2_kp_left_knee_x,player_2_kp_left_knee_y,player_2_kp_right_knee_x,player_2_kp_right_knee_y,player_2_kp_left_ankle_x,player_2_kp_left_ankle_y,player_2_kp_right_ankle_x,player_2_kp_right_ankle_y,ball_x,ball_y,is_wall_hit,is_racket_hit,racket_hit_player_id,wall_hit_x_pixel,wall_hit_y_pixel,wall_hit_x_meter,wall_hit_y_meter,is_rally_frame,rally_id,stroke_type,shot_type,shot_direction,shot_depth
16692,278.2,556.1965866419737,527.0454534826501,2.458711234453217,7.043545514805987,548.8948364257812,361.6999816894531,582.2439575195312,361.00103759765625,545.0687255859375,393.0906066894531,596.7835083007812,393.7583923339844,529.357177734375,415.9080505371094,603.95458984375,415.6138610839844,555.78271484375,420.9145812988281,582.6351928710938,418.8044128417969,532.4954833984375,463.45281982421875,582.1341552734375,457.7083740234375,513.9852905273438,506.1279296875,599.4425048828125,496.9796142578125,370.4507040285115,618.3374174625372,1.342161777066787,8.416846418348882,323.84918212890625,450.3582458496094,334.71978759765625,446.5212707519531,346.6324157714844,468.5272521972656,345.7921142578125,458.3794250488281,360.8907775878906,493.46600341796875,357.0564880371094,487.7088623046875,390.910400390625,491.47747802734375,394.0287170410156,492.8447265625,358.51953125,541.3956909179688,339.551025390625,548.7296142578125,407.8103942871094,579.5947265625,342.5281982421875,586.23876953125,665.0,193.0,False,False,-1,657.0,191.0,,,True,10,,,,
16693,278.21666666666664,555.8368740822407,528.0233940847495,2.457450546147567,7.061319079861155,546.8272705078125,365.16241455078125,580.4756469726562,363.90692138671875,542.0828857421875,396.44036865234375,596.2596435546875,395.9588317871094,528.4136962890625,419.50799560546875,604.73974609375,418.79534912109375,553.7501831054688,423.18511962890625,580.9066772460938,420.9365539550781,530.69140625,466.0072021484375,583.3237915039062,459.633056640625,513.395751953125,508.8626708984375,601.313232421875,498.92413330078125,369.5140497323106,618.2787973515831,1.3356770168334333,8.416105425027371,326.4275817871094,449.1824035644531,337.3209228515625,441.5054931640625,346.4933776855469,475.47674560546875,346.9520568847656,455.4622497558594,358.0864562988281,496.497802734375,354.8987731933594,487.412353515625,390.3741760253906,490.62750244140625,393.45928955078125,490.5662841796875,359.1760559082031,540.8902587890625,340.3192138671875,547.9262084960938,408.87200927734375,578.8457641601562,340.2778015136719,587.599853515625,663.0,191.0,False,False,-1,,,,,True,10,,,,
16694,278.23333333333335,556.0494902279369,528.528865478724,2.460015323599384,7.070518231571157,546.2960205078125,368.8370056152344,579.5839233398438,366.7114562988281,540.4989013671875,401.1744384765625,594.4900512695312,398.1601257324219,527.0193481445312,424.83050537109375,603.77685546875,421.1292724609375,552.8894653320312,425.6335754394531,579.9366455078125,423.1849670410156,529.1664428710938,466.6004638671875,583.3375854492188,460.50103759765625,513.2373657226562,508.72900390625,602.3648681640625,499.57177734375,369.01267952395494,618.2133573572321,1.3320873396675459,8.415280455678944,326.61883544921875,443.08563232421875,343.6051330566406,439.0898742675781,343.767822265625,467.7573547363281,349.7192687988281,457.32476806640625,353.5211486816406,496.48291015625,352.9305419921875,490.54107666015625,389.85400390625,489.239013671875,398.165283203125,489.582275390625,351.90802001953125,539.2122802734375,342.6285400390625,544.9219360351562,395.89324951171875,584.08203125,343.4945068359375,587.5890502929688,675.0,193.0,False,False,-1,,,,,True,10,,,,
16695,278.25,556.6064335526214,528.6180786152433,2.464649412733076,7.072178572764751,545.0231323242188,372.1458740234375,579.7433471679688,370.2285461425781,540.3463745117188,406.4361877441406,595.034423828125,404.22418212890625,526.666259765625,431.06427001953125,603.667724609375,427.2876892089844,550.572998046875,428.8748779296875,578.4202270507812,426.4424743652344,527.3403930664062,466.2884216308594,582.0535888671875,459.0208435058594,513.88232421875,510.737548828125,599.5039672851562,499.50341796875,368.99361188978827,618.0983966855663,1.3315602379888316,8.413833772965194,332.2147521972656,442.9170837402344,351.6823425292969,436.3759460449219,346.7086181640625,480.02093505859375,360.9530334472656,462.7171936035156,352.7276916503906,500.20855712890625,355.0771484375,494.273681640625,390.0049133300781,487.49371337890625,399.10107421875,486.9144592285156,359.95269775390625,537.6170043945312,344.98345947265625,543.5826416015625,407.1785888671875,584.6226806640625,339.7614440917969,591.9147338867188,685.0,193.0,False,False,-1,,,,,True,10,,,,
16696,278.26666666666665,557.2469207961359,528.4700037056456,2.4695532744286086,7.069541492164843,545.81298828125,374.24383544921875,580.1798095703125,372.5216064453125,539.550048828125,407.9552307128906,594.76025390625,406.90325927734375,528.5838623046875,432.9693298339844,602.9487915039062,429.0539245605469,549.6179809570312,431.275390625,577.2147827148438,428.9659118652344,526.6451416015625,464.71356201171875,581.9329833984375,456.702392578125,514.15234375,510.232666015625,599.2805786132812,498.32965087890625,369.40823083178384,617.8455971372466,1.3334632175738517,8.41065110079854,331.8619689941406,441.3489685058594,361.18218994140625,432.526611328125,342.7580261230469,481.30615234375,367.5853271484375,458.9250183105469,349.0802917480469,499.70648193359375,354.3365783691406,494.61785888671875,389.9954528808594,484.56195068359375,405.6892395019531,483.009765625,360.40643310546875,537.635009765625,349.41632080078125,542.5111694335938,410.8565979003906,586.4312133789062,340.935546875,593.5173950195312,687.0,193.0,False,False,-1,,,,,True,10,,,,
16697,278.28333333333336,557.763106290352,528.2509749457067,2.4733367963732444,7.065611990862946,545.7476806640625,376.21099853515625,580.8760375976562,375.0454406738281,538.5088500976562,409.824951171875,595.5174560546875,410.2593994140625,528.4099731445312,435.66558837890625,602.86328125,432.4566650390625,549.90185546875,433.09954833984375,578.040283203125,430.9315490722656,525.7586059570312,465.76068115234375,582.1023559570312,456.7159118652344,513.6851806640625,511.6612548828125,599.11865234375,497.8167724609375,370.15313126917476,617.3447328254354,1.336721645316483,8.404336100683418,338.4510192871094,431.9056396484375,371.4331970214844,425.37939453125,342.6513671875,464.85650634765625,372.5881042480469,449.24072265625,345.44647216796875,494.62548828125,351.7241516113281,494.626953125,389.6864013671875,485.76129150390625,406.9842834472656,483.91131591796875,362.3067932128906,536.7041015625,348.66497802734375,543.8768310546875,414.8868103027344,584.1748657226562,339.39605712890625,592.3709716796875,695.0,189.0,True,False,-1,,,3.903185956904468,1.9114902238038496,True,10,,,,
16698,278.3,558.076939403973,528.0375890054099,2.4755027481790894,7.061773815922795,546.0945434570312,377.50201416015625,582.6593017578125,377.3941650390625,537.1339721679688,410.7616882324219,597.1752319335938,413.5187683105469,528.4466552734375,436.9886779785156,603.1254272460938,435.00726318359375,548.77197265625,435.98974609375,577.8516235351562,434.2377624511719,525.8973388671875,464.0872497558594,584.9515380859375,454.8817138671875,513.4118041992188,511.859130859375,599.0122680664062,497.079345703125,371.1512115390157,616.5169823010256,1.3405513827867945,8.393877807078745,340.8517761230469,424.6556396484375,378.409423828125,417.2061462402344,340.9594421386719,459.23687744140625,384.43994140625,442.02587890625,340.268310546875,495.6751708984375,361.748291015625,492.6513671875,389.4933776855469,486.326171875,409.0583801269531,483.94964599609375,366.7153015136719,537.9548950195312,353.0137634277344,544.7734375,417.02569580078125,585.0079345703125,340.9924621582031,592.747314453125,693.0,193.0,False,False,-1,,,,,True,10,,,,
16699,278.31666666666666,558.247934937232,527.8291949987017,2.4765302405144203,7.05801701090054,548.4329223632812,377.0566101074219,584.6890869140625,378.6263122558594,537.9610595703125,408.9801330566406,598.2960205078125,413.9967346191406,528.7489624023438,437.8562927246094,603.6279296875,437.6758728027344,549.4369506835938,436.8096618652344,577.8484497070312,435.8279113769531,525.0638427734375,461.9881286621094,587.5205688476562,456.3544006347656,511.9300537109375,509.96710205078125,599.2154541015625,497.74725341796875,372.4285241774656,615.3568002168995,1.345124152648037,8.379179187453545,344.26690673828125,421.34326171875,386.08599853515625,413.7007751464844,340.5387878417969,454.8555603027344,406.4658203125,435.07598876953125,338.4232177734375,491.0894775390625,398.8538818359375,474.5669860839844,390.72564697265625,485.52960205078125,411.7892150878906,483.24798583984375,369.83929443359375,535.6348876953125,357.80731201171875,542.2859497070312,418.9081726074219,585.3556518554688,344.1455078125,592.8889770507812,701.0,195.4,False,False,-1,,,,,True,10,,,,
16700,278.3333333333333,558.4123255931291,527.5954901130456,2.4774668401023314,7.053794566968138,550.7508544921875,376.9455261230469,586.2979736328125,379.7349853515625,539.03662109375,407.8647766113281,599.3899536132812,414.5875244140625,528.2083740234375,436.1481018066406,606.7662963867188,437.96697998046875,551.9749145507812,434.44757080078125,580.5005493164062,434.5060119628906,526.3859252929688,463.0659484863281,589.195556640625,459.4186706542969,512.6079711914062,509.92388916015625,602.2478637695312,502.4190673828125,374.1249324827136,613.9314717879316,1.3516396998239184,8.361059510187106,344.5769348144531,418.36212158203125,388.61187744140625,406.9359436035156,341.09539794921875,454.57928466796875,416.02850341796875,423.07952880859375,338.731201171875,488.5240478515625,417.684814453125,464.24603271484375,391.8056335449219,480.98175048828125,413.9884033203125,478.7705993652344,369.5889892578125,533.4954223632812,364.3265380859375,536.8338012695312,419.69354248046875,584.934814453125,347.389892578125,592.5443725585938,709.0,197.8,False,False,-1,,,,,True,10,,,,
16701,278.35,558.7035557462493,527.2998743901667,2.479329389539885,7.0484406714642205,552.2994384765625,377.4296569824219,589.5863037109375,380.72808837890625,539.6883544921875,409.01788330078125,602.6099853515625,416.3460388183594,530.7918701171875,437.2398681640625,607.982421875,439.9599914550781,551.2583618164062,435.5238952636719,580.0809936523438,435.5209655761719,527.9503784179688,461.974365234375,589.4793701171875,458.93280029296875,512.195068359375,509.68389892578125,598.6995849609375,501.02532958984375,376.40793371881233,612.3461836187896,1.361622022869875,8.340823644317762,349.52752685546875,415.701171875,395.0603942871094,404.8122253417969,342.2668762207031,451.5189514160156,421.63031005859375,422.197021484375,338.9191589355469,485.7928161621094,425.7024230957031,464.4610290527344,392.23162841796875,480.378173828125,415.198974609375,478.3628234863281,374.4794616699219,533.0384521484375,369.71478271484375,535.8468017578125,420.9037170410156,585.0424194335938,349.5045166015625,591.7001342773438,717.0,200.2,False,False,-1,,,,,True,10,,,,
16702,278.3666666666667,559.2081390504852,526.8929266117434,2.4827392248815667,7.04105038343696,554.2540893554688,377.4262390136719,592.2330322265625,380.79315185546875,540.8320922851562,408.8489074707031,605.6641235351562,416.7140197753906,532.2741088867188,435.27679443359375,609.7506713867188,441.2687683105469,551.8531494140625,435.5921630859375,581.00244140625,435.7199401855469,528.9631958007812,462.68536376953125,589.9533081054688,459.76141357421875,512.3623046875,509.4095458984375,598.2039184570312,501.5732421875,379.3383694834622,610.703516986809,1.375865139423703,8.31975680288761,356.9500732421875,413.36370849609375,400.83087158203125,402.8752746582031,343.233154296875,450.9974060058594,425.37261962890625,423.6533203125,337.6939392089844,482.1665954589844,430.2689514160156,464.0848388671875,390.89837646484375,481.191650390625,412.6584777832031,478.71258544921875,378.98162841796875,532.5369262695312,372.05804443359375,532.1286010742188,420.57635498046875,584.5427856445312,351.7101135253906,586.95556640625,725.0,202.6,False,False,-1,,,,,True,10,,,,
16703,278.3833333333333,559.9792526325566,526.3133665125843,2.488035984762454,7.0304954969604,556.9030151367188,376.32305908203125,595.4083251953125,379.069580078125,542.455322265625,408.5108642578125,607.9678344726562,415.2004089355469,533.98193359375,433.0140075683594,611.3076171875,441.5083923339844,554.0634155273438,432.3176574707031,583.58984375,432.28369140625,533.683349609375,462.68304443359375,594.2998657226562,459.8212585449219,513.500732421875,508.75360107421875,601.221435546875,501.31134033203125,382.7922646668452,609.0842845100802,1.3938271953404615,8.298886445292645,359.9085998535156,406.5306701660156,406.26025390625,396.8395080566406,344.071533203125,441.30755615234375,430.265380859375,415.3411865234375,340.2635498046875,475.79296875,438.90740966796875,456.39141845703125,394.61590576171875,475.23480224609375,418.0119934082031,473.24859619140625,382.0024108886719,532.2769775390625,380.6298828125,530.84375,421.1119384765625,586.6787109375,358.5158386230469,587.52294921875,733.0,205.0,False,False,-1,,,,,True,10,,,,
16704,278.4,561.0890053112408,525.5138565264269,2.4957468339270474,7.015889284306025,561.5769653320312,375.1125183105469,597.6666259765625,377.7951965332031,543.9157104492188,407.053955078125,611.10498046875,416.60797119140625,534.8543090820312,428.0868835449219,614.9514770507812,442.675048828125,557.234619140625,429.4375305175781,585.1431884765625,429.3802490234375,538.5675659179688,463.94451904296875,597.4489135742188,459.4462585449219,517.4348754882812,508.4942626953125,603.9842529296875,500.9742431640625,386.5084863455336,607.5582075747327,1.4139816221679937,8.279122040718951,353.2757568359375,404.021484375,404.55303955078125,389.77978515625,344.3474426269531,442.26580810546875,432.84979248046875,408.4758605957031,339.4507751464844,473.6813049316406,438.02239990234375,453.21484375,396.65728759765625,474.7577209472656,424.45648193359375,469.6959228515625,382.1458435058594,531.291259765625,388.0263366699219,527.7354125976562,419.5195617675781,586.454833984375,365.75189208984375,583.845947265625,741.0,207.0,False,False,-1,,,,,True,10,,,,
16705,278.4166666666667,562.6752185644724,524.483584860146,2.5070061739045038,6.996996410907169,565.9356689453125,372.8719177246094,602.0799560546875,376.5903625488281,548.4810791015625,403.4893798828125,612.539306640625,415.3687744140625,536.025634765625,425.5655517578125,616.8660278320312,441.6668395996094,565.6522216796875,428.6905822753906,593.8731689453125,429.2023010253906,544.0175170898438,465.3970642089844,600.2749633789062,460.7361755371094,516.080810546875,506.5130615234375,602.1053466796875,500.334228515625,390.2277944187638,606.1991153530007,1.4348125761383455,8.261446022077775,355.2274169921875,399.3214111328125,409.53082275390625,384.37164306640625,345.7237854003906,438.8251037597656,439.4233703613281,403.84210205078125,340.7143249511719,470.5733337402344,440.8484191894531,447.9924011230469,397.7187805175781,471.05572509765625,427.7843017578125,465.55694580078125,384.00018310546875,528.581787109375,392.98382568359375,522.9786987304688,418.89678955078125,585.9398193359375,370.2449645996094,580.517822265625,749.0,209.0,False,False,-1,,,,,True,10,,,,
16706,278.43333333333334,564.9381723588178,523.2496268584825,2.523529872509827,6.974271437392973,569.6886596679688,370.17236328125,608.826171875,375.97369384765625,549.1356811523438,398.06622314453125,616.567626953125,414.9510498046875,537.5430297851562,423.14288330078125,618.2758178710938,443.4974060058594,569.8623046875,428.3203430175781,600.0687866210938,429.5279846191406,546.8492431640625,464.1112060546875,603.0830688476562,459.3114929199219,519.7220458984375,506.517822265625,602.3411254882812,499.3865966796875,393.81387803275175,605.0744462057527,1.4556080377855012,8.246767180495517,362.39947509765625,393.903076171875,411.7656555175781,380.9693603515625,348.6505432128906,435.6973571777344,443.78814697265625,402.7635192871094,344.35736083984375,467.0096740722656,447.89703369140625,439.232177734375,404.2021789550781,465.7548828125,429.80322265625,462.4636535644531,389.7300720214844,523.338623046875,392.98248291015625,516.8262939453125,426.4297180175781,585.3515014648438,374.9577331542969,578.4305419921875,757.0,211.0,False,False,-1,,,,,True,10,,,,
16707,278.45,568.067709819077,521.8848588932556,2.547024295971431,6.949032115552244,575.7569580078125,367.058837890625,609.6339721679688,372.3824157714844,553.407470703125,395.74090576171875,621.7517700195312,412.11737060546875,542.6765747070312,419.04620361328125,622.4156494140625,439.3693542480469,576.2176513671875,425.93328857421875,602.1281127929688,426.4749450683594,549.7296142578125,463.205078125,605.2203979492188,458.7407531738281,521.0711669921875,507.400146484375,607.0269165039062,499.26812744140625,397.27340556590036,604.2181593219834,1.47651194782362,8.235558749279084,366.7626037597656,391.8123779296875,416.7708435058594,378.90631103515625,350.5900573730469,429.635498046875,447.69720458984375,399.9237976074219,346.96551513671875,460.87738037109375,451.2342224121094,437.2032470703125,407.7587890625,463.8836669921875,433.78570556640625,459.84161376953125,392.72637939453125,522.8021240234375,393.75885009765625,512.647216796875,427.5142822265625,585.2130737304688,381.64715576171875,572.0150146484375,764.0,213.0,False,False,-1,,,,,True,10,,,,
16708,278.46666666666664,572.1408980103786,520.520832377177,2.5783588339799546,6.923714001721765,579.835205078125,364.36962890625,614.8088989257812,370.5934143066406,560.3731079101562,385.7245178222656,622.8033447265625,411.1884460449219,567.2409057617188,389.2261962890625,625.8905029296875,436.9975280761719,578.1064453125,423.3621826171875,604.892333984375,425.1381530761719,555.9765625,462.4012145996094,605.8717041015625,461.35418701171875,530.849609375,500.607177734375,605.0712280273438,501.32122802734375,400.6829978242042,603.6105273685516,1.4979661045518107,8.227585671210177,365.86199951171875,389.7394104003906,418.0437927246094,373.831787109375,350.404296875,422.52099609375,454.2818298339844,391.16339111328125,347.0062561035156,455.91937255859375,451.3314208984375,436.0296936035156,405.13763427734375,464.0238952636719,433.109375,456.6756896972656,396.31671142578125,524.2318115234375,399.9422607421875,507.69903564453125,423.8731384277344,584.4261474609375,386.930419921875,562.1318359375,771.0,215.0,False,False,-1,,,,,True,10,,,,
16709,278.48333333333335,577.0667637042468,519.3133615974134,2.6170506775955897,6.901227304797042,582.6236572265625,361.1195983886719,618.4434204101562,368.6128234863281,559.863037109375,379.1860656738281,624.2467651367188,406.0865173339844,561.8667602539062,379.0345764160156,627.848388671875,433.63995361328125,580.5679931640625,419.5413513183594,606.9542236328125,422.04833984375,564.6492309570312,461.9549255371094,606.2821044921875,461.7439270019531,540.5023803710938,499.070556640625,605.0361328125,500.3182373046875,404.09764362660087,603.1670094108936,1.5200557220606468,8.221749256717665,366.4580078125,382.8143005371094,423.2959899902344,367.39495849609375,352.3479309082031,417.0234680175781,454.8552551269531,386.8453369140625,353.92864990234375,452.62158203125,455.0047912597656,432.2337341308594,406.0395202636719,460.3990173339844,437.7760314941406,453.8228454589844,399.0489807128906,522.1486206054688,405.4947509765625,506.75225830078125,426.11181640625,585.7291259765625,391.98004150390625,563.4532470703125,785.0,221.0,False,False,-1,,,,,True,10,,,,
16710,278.5,582.6078801343692,518.3595989777174,2.6613071737323017,6.883402045176835,586.7324829101562,357.8659973144531,619.96435546875,366.3184814453125,563.0638427734375,375.8476867675781,624.6951904296875,405.1291809082031,568.017822265625,379.35528564453125,629.3952026367188,433.8821716308594,585.2525634765625,417.34967041015625,609.1099853515625,420.076171875,570.6627197265625,459.4176330566406,610.9395141601562,461.3083801269531,545.3682861328125,498.39276123046875,606.176025390625,500.67041015625,407.51391308917107,602.7534512197778,1.542311016935947,8.21628429631943,373.1418762207031,375.7466125488281,429.6304016113281,364.95062255859375,355.9874267578125,412.30279541015625,460.99871826171875,392.60699462890625,354.1195068359375,446.3913879394531,462.61761474609375,431.75408935546875,408.0236511230469,456.81622314453125,439.2030334472656,452.4979248046875,405.0782165527344,519.7516479492188,408.87274169921875,503.38006591796875,429.4059143066406,582.2274780273438,399.921142578125,558.4720458984375,787.0,225.0,False,False,-1,,,,,True,10,,,,
16711,278.51666666666665,588.4358107772943,517.6536966314518,2.7084086534244776,6.870153141096575,588.7482299804688,353.7142333984375,622.2606811523438,363.045654296875,568.368896484375,369.5506286621094,626.428955078125,400.88427734375,577.1268310546875,376.94049072265625,632.7158813476562,430.124755859375,587.3079223632812,413.79644775390625,611.265625,416.7930603027344,575.4495849609375,456.8642272949219,614.236572265625,458.3985595703125,551.6800537109375,498.87799072265625,607.5659790039062,499.56170654296875,410.90347606978924,602.2605680249443,1.5641749092026744,8.209749440161039,372.5847473144531,375.24249267578125,431.2407531738281,360.977783203125,356.6165466308594,410.84100341796875,460.62786865234375,387.110595703125,357.3797607421875,443.9634704589844,464.01409912109375,432.8856506347656,409.9761657714844,458.10565185546875,443.7437744140625,450.26702880859375,407.0924072265625,519.9019165039062,421.4071960449219,500.06182861328125,428.7629089355469,583.249267578125,405.00640869140625,552.77685546875,791.0,217.0,False,False,-1,,,,,True,10,,,,
16712,278.53333333333336,594.1885900352054,517.1298438665756,2.7552469512273037,6.8602782709401815,590.6173095703125,349.62841796875,626.4243774414062,360.04327392578125,571.4288330078125,363.338134765625,630.8451538085938,399.55169677734375,580.0843505859375,361.7183837890625,638.2799072265625,428.54229736328125,585.9041748046875,412.8602294921875,611.0001220703125,417.1175537109375,583.58544921875,451.6190490722656,617.2857666015625,457.955322265625,561.4722900390625,488.743408203125,605.3821411132812,500.27880859375,414.2688976480023,601.699706177265,1.5856875229584375,8.202303918744798,379.6209716796875,369.2268371582031,432.60052490234375,359.26751708984375,357.18682861328125,404.71087646484375,468.1191711425781,388.3769836425781,359.1865539550781,441.96600341796875,470.5298767089844,429.0053405761719,411.53070068359375,451.8106384277344,440.44775390625,447.05950927734375,414.1679382324219,517.107666015625,419.31536865234375,498.6072998046875,430.5920715332031,584.3467407226562,409.0191345214844,556.185791015625,805.0,235.0,False,False,-1,,,,,True,10,,,,
16713,278.55,599.547228611428,516.7314491537034,2.7990690707923065,6.852744770054491,593.3217163085938,347.384765625,628.9220581054688,357.9908752441406,572.0938720703125,365.24603271484375,633.9776611328125,398.8074645996094,565.7174072265625,378.628662109375,640.0979614257812,427.9008483886719,589.12060546875,412.8586730957031,613.5650024414062,416.0946044921875,587.8067626953125,455.4078369140625,621.6903076171875,455.78619384765625,567.5269775390625,497.88262939453125,608.5399169921875,497.18780517578125,417.66022364997957,601.2126875498907,1.6076273538218704,8.195841715808703,382.5379943847656,368.679443359375,436.5889587402344,359.0953063964844,361.0610046386719,403.21295166015625,470.0360412597656,389.3687438964844,365.20233154296875,439.5018615722656,473.73406982421875,427.3021545410156,412.43084716796875,449.96246337890625,442.7017822265625,445.12396240234375,420.537841796875,515.1204833984375,427.8016662597656,494.35736083984375,433.40838623046875,577.4701538085938,419.93096923828125,545.0416870117188,809.0,235.0,False,False,-1,,,,,True,10,,,,
16714,278.56666666666666,604.3202356393953,516.4286964895177,2.838219466905405,6.8470102893736335,595.735595703125,345.8504638671875,631.4639282226562,356.66778564453125,575.0723266601562,359.418212890625,636.5302734375,396.36236572265625,572.3937377929688,364.2962341308594,643.4718017578125,424.991455078125,592.2744140625,412.8590087890625,616.4086303710938,416.4698791503906,593.3551635742188,452.4231872558594,626.3667602539062,454.1322021484375,577.6641235351562,494.384033203125,611.69189453125,496.0399169921875,421.1382643862703,600.9588724735617,1.6309011333657444,8.192489167579634,383.58367919921875,367.4771728515625,441.3567199707031,357.2456359863281,362.8681335449219,400.1470031738281,470.7359619140625,388.58087158203125,369.6511535644531,437.7635192871094,474.7660217285156,427.0358581542969,411.29046630859375,447.8505554199219,446.1172180175781,440.63641357421875,420.43707275390625,516.5140380859375,439.48486328125,488.19451904296875,429.7936706542969,578.90478515625,438.1536865234375,532.4977416992188,821.0,243.0,False,False,-1,,,,,True,10,,,,
16715,278.5833333333333,608.4838822245464,516.1904271207848,2.872448483721648,6.842490601341727,598.0734252929688,343.31512451171875,633.6484375,355.3172607421875,578.2537841796875,359.3012390136719,638.0957641601562,394.21966552734375,576.9979248046875,378.81500244140625,646.4830322265625,423.06134033203125,594.7828369140625,412.19970703125,618.5825805664062,416.3227233886719,598.2908325195312,452.3713684082031,628.6417846679688,453.71368408203125,587.8250732421875,497.08612060546875,617.2691650390625,495.606201171875,424.72815437281497,600.9812844444178,1.6558078880488005,8.19282063158364,386.5029296875,366.6865234375,444.743408203125,355.79693603515625,365.8095703125,399.3883056640625,473.2955627441406,388.5164794921875,372.9340515136719,437.4906921386719,477.9307556152344,428.1556701660156,412.4696960449219,448.264404296875,448.31292724609375,440.1020202636719,422.51800537109375,519.5957641601562,445.5723571777344,486.4071044921875,428.4555969238281,583.8233642578125,446.02239990234375,529.5576782226562,830.3333333333334,249.0,False,False,-1,,,,,True,10,,,,
16716,278.6,612.1602580736275,515.9808684374731,2.902713516495261,6.838505123104323,600.0357666015625,342.177001953125,637.3300170898438,357.4541320800781,575.6878051757812,358.2161865234375,640.342529296875,396.7297668457031,583.9664306640625,387.9620361328125,647.8161010742188,425.4144287109375,596.4695434570312,408.2540283203125,620.8255615234375,414.2839660644531,606.03857421875,449.49090576171875,628.862060546875,451.39447021484375,594.0869750976562,496.3619384765625,615.5504150390625,491.92193603515625,428.40968658098524,601.1789674820334,1.6818919722594607,8.195489211579222,392.0646057128906,366.5758056640625,450.4244689941406,356.876953125,373.2366943359375,399.666015625,474.9368896484375,391.43634033203125,377.4165344238281,434.4361267089844,478.75225830078125,428.92169189453125,416.32537841796875,449.9549255371094,452.55706787109375,441.9479675292969,423.8116149902344,522.0836791992188,452.7763977050781,491.34136962890625,431.970703125,584.725341796875,451.1868896484375,534.7421875,839.6666666666666,255.0,False,False,-1,,,,,True,10,,,,
16717,278.6166666666667,615.561104099412,515.8169381833749,2.9307430768501908,6.835372055280711,602.9906005859375,340.3981628417969,640.1091918945312,357.05047607421875,578.9525756835938,352.0231018066406,642.94384765625,394.9322204589844,586.1912231445312,381.0725402832031,650.5538940429688,423.33831787109375,599.6318969726562,407.45648193359375,623.6985473632812,413.8865966796875,611.2960205078125,448.50091552734375,635.0835571289062,449.80291748046875,602.663330078125,496.05511474609375,622.2033081054688,489.29248046875,432.145187496413,601.3987129274046,1.7084209096945795,8.19845049535357,399.0058288574219,365.0601806640625,454.6100769042969,357.0408020019531,380.01690673828125,400.5091857910156,477.85296630859375,393.37152099609375,383.7588195800781,433.5840759277344,481.02618408203125,429.02569580078125,422.16265869140625,446.80621337890625,457.2351379394531,440.62738037109375,426.89208984375,518.3919677734375,457.7967224121094,494.77569580078125,432.20013427734375,582.504638671875,456.0621032714844,544.3731689453125,849.0,261.0,False,False,-1,,,,,True,10,,,,
16718,278.6333333333333,618.9316287197677,515.8223272396772,2.958600478674198,6.835434865759858,604.895751953125,338.7389831542969,642.1914672851562,353.77044677734375,584.2214965820312,350.866455078125,645.3108520507812,392.37164306640625,592.021728515625,381.25390625,653.5235595703125,421.8042907714844,601.563720703125,407.82952880859375,625.9024047851562,413.27667236328125,614.2933349609375,449.9817810058594,641.4701538085938,450.6549987792969,608.977783203125,498.8448486328125,626.8580322265625,493.2940673828125,435.91440864199956,601.5474021906937,1.7349677128358603,8.20046193220781,400.8681945800781,365.0994567871094,457.6723327636719,357.1507568359375,382.8233947753906,401.62286376953125,481.04766845703125,396.2542724609375,388.6548767089844,434.3992614746094,486.36688232421875,434.2686462402344,424.75238037109375,447.4860534667969,461.13702392578125,441.1513671875,430.32513427734375,517.9739990234375,462.4139709472656,492.5870361328125,433.0624694824219,582.1559448242188,463.2578125,540.8612060546875,861.0,267.0,False,False,-1,,,,,True,10,,,,
