frame_number,window_size,mean_distance,median_player1_x,median_player1_y,median_player2_x,median_player2_y,video_name,state
35498,50,1.8667544201975808,3.435978412628174,6.828430652618408,3.1725218296051025,8.316722869873047,video-1,active
35548,50,0.9015706735629044,2.531527280807495,8.062589645385742,3.417179822921753,8.001142978668213,video-1,active
35598,50,1.554837038211651,2.181827545166016,8.80991506576538,2.948663711547852,7.272388696670532,video-1,active
35648,50,1.2025913179619294,2.891920208930969,8.2953462600708,2.3234105110168457,7.80971622467041,video-1,active
35698,50,0.9836067589118568,2.9154045581817627,7.705013990402222,1.8903011083602903,8.15968132019043,video-1,active
35748,50,0.9024324943791606,2.094318389892578,7.874965906143188,2.990432381629944,8.00663137435913,video-1,active
35798,50,1.3270418895894198,1.9144712090492249,8.109721660614014,2.943172097206116,7.347446918487549,video-1,active
35848,50,1.4217402030654671,2.556883811950684,7.539212226867676,4.008314609527588,7.8442535400390625,video-1,active
35898,50,0.9979938924882684,2.7518070936203003,8.045461177825928,3.563126802444458,7.544616222381592,video-1,active
35948,50,1.2462227227318312,2.88696551322937,8.12148666381836,2.610307216644287,7.1016013622283936,video-1,active
35998,50,1.358141456557022,2.904010772705078,7.557169437408447,1.6151264309883118,7.912775993347168,video-1,active
36048,50,1.8293466777339316,2.976000189781189,7.33277702331543,1.7050281763076782,8.655181884765625,video-1,active
36098,50,1.0134957431597462,1.8999794721603396,8.041683673858643,2.7698240280151367,8.05696964263916,video-1,active
36148,50,1.6857798867930855,1.8813352584838867,8.2538743019104,2.302262663841248,6.910060405731201,video-1,active
36198,50,1.989801971166172,2.5130199193954468,8.0075101852417,2.1918565034866333,5.9856250286102295,video-1,active
36248,50,1.647421550951542,1.4424381852149963,5.9542012214660645,2.9369115829467773,5.890125274658203,video-1,active
36267,50,2.174828770406238,1.065645694732666,5.547039985656738,3.212159037590027,5.642086029052734,video-1,end
36298,50,3.0783730994871554,0.6362478137016296,4.899556636810303,3.66986894607544,5.155887603759766,video-1,end
36348,50,3.9789369223609135,0.5019284039735794,3.812004566192627,4.370910406112671,4.318832874298096,video-1,end
36398,50,4.411903180602864,0.8276708424091339,3.09052312374115,5.166015625,3.9736636877059937,video-1,end
36448,50,4.574968017923844,1.4072412848472595,3.460329413414001,5.940855979919434,3.535168051719665,video-1,end
36498,50,4.2684763510338,1.878451406955719,4.236478328704834,6.201279163360596,4.095747709274292,video-1,end
36548,50,3.5588432208711307,2.312563896179199,5.962721347808838,5.805296897888184,5.483755350112915,video-1,end
36598,50,3.228673858953308,2.330499649047852,7.035467147827148,5.363538980484009,6.118150949478149,video-1,end
36638,50,3.4316559799860995,2.1791672706604004,7.818132877349853,5.25263786315918,6.141170024871826,video-1,start
36648,50,3.474271523285408,2.177072644233704,7.818399906158447,5.243049621582031,6.141172409057617,video-1,start
36698,50,3.5389658462719558,2.336116075515747,8.239048957824707,5.216765403747559,6.141182899475098,video-1,start
36748,50,3.421817481624143,2.0980231761932373,8.327882766723633,4.665210723876953,5.9913551807403564,video-1,start
36754,50,3.417341839902154,2.0946582555770874,8.378409385681152,4.573567628860474,5.9558634757995605,video-1,active
36798,50,2.925496137238645,1.5393010377883911,8.379255294799805,3.552722930908203,6.196741580963135,video-1,active
36848,50,1.5204443266426475,1.7745767831802368,8.381177425384521,2.693024158477783,7.206748723983765,video-1,active
36898,50,1.0701079084455567,2.749831199645996,8.008773565292358,1.872373878955841,8.276335716247559,video-1,active
36948,50,1.01083597048652,3.246799111366272,8.183403015136719,2.4435834884643555,8.065589904785156,video-1,active
36998,50,1.640392459811218,2.684040665626526,8.305784702301025,2.3733450174331665,7.231076240539551,video-1,active
37048,50,1.499786475489129,1.8711954355239868,8.329898834228516,3.10741126537323,7.495016574859619,video-1,active
37098,50,3.158392804771227,2.215009093284607,7.368562459945679,5.33149266242981,7.315984010696411,video-1,active
37142,50,3.402129311453085,2.6530452966690063,6.163712739944458,5.935368061065674,7.180717468261719,video-1,end
37148,50,3.3172313371756004,2.6834932565689087,6.163712739944458,5.933294534683228,7.1806840896606445,video-1,end
37198,50,2.1953330922403564,3.552062511444092,6.293792486190796,5.260141372680664,7.696640253067017,video-1,end
37248,50,1.7218411013755064,4.443963289260864,6.725276231765747,4.274251937866211,7.772443056106567,video-1,end
37298,50,1.3863785353699063,4.635725021362305,7.33328652381897,3.383995532989502,7.629999160766602,video-1,end
37348,50,2.1155882236922694,4.672550678253174,7.349896669387817,2.604611396789551,7.523221015930176,video-1,end
37398,50,2.678620131672178,4.974147796630859,6.872406482696533,2.356842041015625,7.530731678009033,video-1,end
37434,50,2.788002528546497,5.161745071411133,6.467319011688232,2.514609098434448,7.507403373718262,video-1,start
37448,50,2.78575175401326,5.17913293838501,6.467352151870728,2.6281330585479736,7.488334894180298,video-1,start
37498,50,2.819513952408549,5.3118391036987305,6.5094170570373535,2.640380859375,7.482847690582275,video-1,start
37522,50,2.732035386638245,5.119590520858765,6.538783550262451,2.474399447441101,7.470600605010986,video-1,active
37548,50,2.6176368632003477,4.549460411071777,6.607717275619507,2.066577911376953,7.484145402908325,video-1,active
37598,50,1.608104774300431,3.591710329055786,6.960977554321289,2.5275834798812866,8.067960739135742,video-1,active
37648,50,2.664671821324045,3.865594267845154,6.429800510406494,3.5223019123077397,8.330377578735352,video-1,active
37698,50,0.9479902660652884,2.917439579963684,7.72190260887146,3.660860180854797,8.207563400268555,video-1,active
37748,50,0.9935475782705568,2.6070199012756348,7.721904039382935,3.2386807203292847,7.032937526702881,video-1,active
37798,50,1.6999023743319868,3.011620163917541,7.183333873748779,4.346204042434692,8.599865436553955,video-1,active
37848,50,1.27599879740705,2.6718541383743286,7.695850133895874,3.755771160125733,8.308493614196777,video-1,active
37898,50,1.291727008594599,2.269163727760315,8.296685218811035,3.022150754928589,7.204774856567383,video-1,active
37948,50,1.277817486668135,2.8794463872909546,8.296921730041504,2.508096218109131,7.285435914993286,video-1,active
37998,50,1.5167920452221213,2.989995837211609,7.413190126419067,1.805468201637268,8.37803316116333,video-1,active
38048,50,1.4856150801496184,2.989030599594116,7.448904037475586,2.1638933420181274,8.826738357543945,video-1,active
38098,50,0.8612364495657323,2.165751814842224,8.492551803588867,2.8771339654922485,7.921753168106079,video-1,active
38148,50,1.6883351046824353,1.6847533583641052,8.598554611206055,2.858538150787353,7.316699504852295,video-1,active
38198,50,1.3824085445853758,2.5571112632751465,8.256604194641113,1.952466607093811,7.690353393554687,video-1,active
38248,50,0.8366593524084014,2.549682378768921,8.219574451446533,2.3839828968048096,7.755154132843018,video-1,active
38298,50,1.3211063430424197,1.8942665457725525,8.05551815032959,2.944348096847534,7.1407129764556885,video-1,active
38348,50,1.2070053462871382,2.6833293437957764,7.94914984703064,3.87827467918396,7.306276559829712,video-1,active
38398,50,1.186136185930755,2.7995002269744877,7.836146831512451,3.759950995445252,7.115440607070923,video-1,active
38448,50,1.6477756224252815,1.4883622527122498,7.835906505584717,2.785814642906189,6.933095693588257,video-1,active
38498,50,1.6776495619171603,1.573537051677704,7.927010774612427,3.064225912094116,7.271037578582764,video-1,active
38548,50,2.237767750760788,1.988397479057312,7.883830785751343,4.261960029602051,7.6311609745025635,video-1,active
38598,50,2.591693823030009,2.145144820213318,7.800523519515991,4.784377813339233,7.626891851425171,video-1,active
38648,50,2.2907189606661635,2.490662693977356,7.777412414550781,4.70255184173584,7.128387451171875,video-1,active
38698,50,2.366472192188651,2.504205346107483,7.568013668060303,4.748634576797485,6.816586017608643,video-1,active
38716,50,2.56772053713047,2.457906484603882,7.633460283279419,4.865002393722534,6.815265893936157,video-1,end
38748,50,2.984850132227125,2.387459516525269,7.725597143173218,5.186563491821289,6.820352792739868,video-1,end
38798,50,3.8518660183446345,2.2062268257141118,7.958336591720581,5.907769203186035,6.844945907592773,video-1,end
38848,50,3.976774887773148,2.358389496803284,8.147505760192871,6.057942390441895,6.694895029067993,video-1,end
38898,50,3.74852595154949,2.262734889984131,8.113065719604492,5.569024085998535,6.4799559116363525,video-1,end
38948,50,3.578518551793315,2.10807204246521,8.01718521118164,5.240505218505859,6.4259443283081055,video-1,end
38997,50,3.6328286639318894,2.1282713413238525,8.113583087921143,5.1950109004974365,6.118256092071533,video-1,start
38998,50,3.634820811179946,2.1343014240264893,8.118382930755615,5.197412014007568,6.118256092071533,video-1,start
39048,50,3.608726361787622,2.352098226547241,8.250322341918945,5.2623138427734375,6.118205785751343,video-1,start
39095,50,2.766050723159208,2.114344000816345,8.38261890411377,4.7941718101501465,6.118385553359985,video-1,active
39098,50,2.673707371391749,2.096651554107666,8.405523300170898,4.777745008468628,6.118391513824463,video-1,active
39148,50,2.6120144458416314,3.2561930418014526,6.457839727401733,1.5512332916259766,8.444456100463867,video-1,active
39198,50,1.9146170117602928,3.0609233379364014,7.126421928405762,1.6044427156448364,8.242967128753662,video-1,active
39248,50,1.775359317730058,4.324959993362427,8.169209480285645,2.669734120368957,8.025837421417236,video-1,active
39298,50,1.528365843477448,4.285190343856812,8.679358005523682,3.1840375661849976,7.504274129867554,video-1,active
39348,50,1.054767079487937,3.3385976552963257,7.819821119308472,4.294113636016846,7.86945104598999,video-1,active
39398,50,0.9611340433810288,4.257025003433228,7.262220859527588,3.63433301448822,7.956133842468262,video-1,active
39448,50,1.224670792570798,4.395986080169678,6.295808792114258,3.712046384811402,6.039813280105591,video-1,active
39498,50,3.0007986227406658,5.0058369636535645,3.650625228881836,3.5582587718963623,6.314889907836914,video-1,active
39548,50,2.57261689262166,4.216850757598877,3.536435127258301,2.9968878030776978,5.669080972671509,video-1,active
39583,50,2.332353260978489,4.104569435119629,3.2486300468444824,2.965001463890076,5.30966591835022,video-1,end
39598,50,2.350870051985757,4.0912933349609375,3.246137380599976,2.878539800643921,5.2136194705963135,video-1,end
39648,50,3.437290135797258,4.676573753356934,3.100675106048584,2.5298776626586914,5.747665882110596,video-1,end
39698,50,4.592888515439808,5.5448994636535645,3.395090341567993,2.374232053756714,6.654420852661133,video-1,end
39748,50,4.918977120853247,5.780921936035156,4.069901466369629,2.340903759002685,7.574048757553101,video-1,end
39798,50,3.921902137881692,5.548486471176148,4.954965353012085,2.673785448074341,7.6020588874816895,video-1,end
39848,50,3.265515436925615,5.383707046508789,5.754249334335327,2.760704040527344,7.499354124069214,video-1,end
39890,50,2.7414196894487644,5.28008508682251,6.549607753753662,2.7619221210479736,7.499237537384033,video-1,start
39898,50,2.70244102530942,5.28008508682251,6.5696635246276855,2.7596278190612797,7.485579252243042,video-1,start
39948,50,2.802887252050377,5.197794198989868,6.567808628082275,2.5770792961120605,7.525539398193359,video-1,start
39970,50,2.742419185824107,4.940298080444336,6.568580865859985,2.3305994272232056,7.449622631072998,video-1,active
39998,50,2.6372305107288128,4.395829439163208,6.567155599594116,1.7987582683563232,7.367513179779053,video-1,active
40048,50,2.307747573261572,3.52899968624115,7.174453020095825,1.241890549659729,6.7801713943481445,video-1,active
40098,50,1.9820342539574132,3.7553694248199454,8.193268299102783,2.4173715114593506,6.859858751296997,video-1,active
40148,50,1.228826164902071,3.494980812072754,8.32581901550293,3.0345113277435303,7.182699680328369,video-1,active
40198,50,0.9526711590865848,3.154205322265625,8.163504600524902,2.44569194316864,7.671202421188354,video-1,active
40248,50,1.0311127564193026,2.8770397901535034,7.538820505142212,1.9973503947258,8.072125434875488,video-1,active
40298,50,0.9236124910290632,1.9535236358642576,7.651121616363525,2.7366418838500977,7.540235757827759,video-1,active
40348,50,2.1885879310353418,2.223240375518799,7.514761686325073,1.3093480467796326,5.237379312515259,video-1,active
40372,50,2.6381688303345694,2.182260513305664,7.6188225746154785,1.027186930179596,5.170301198959351,video-1,end
40398,50,2.9918525008633536,1.9121350646018984,7.634852409362793,0.7694129943847656,5.160672187805176,video-1,end
40448,50,3.672799314185713,1.5273160934448242,8.386362552642822,0.6753106713294983,5.461055517196655,video-1,end
40498,50,2.4221224784076645,0.795805037021637,8.549406051635742,1.1040775179862976,6.110076189041138,video-1,end
40548,50,2.139946355229622,0.8386389315128326,8.850218772888184,1.8111407160758968,7.004364967346191,video-1,end
40598,50,1.8206537816559043,1.3874653577804563,8.822070121765137,2.718716502189636,7.511764764785767,video-1,end
40648,50,1.8546285333679415,1.9210052490234373,8.509307384490967,3.651995778083801,7.942449569702148,video-1,end
40698,50,2.4550849376258235,2.4158506393432617,8.09752368927002,4.82698392868042,8.272380352020264,video-1,end
40748,50,2.832368674078367,2.450469970703125,7.795818567276001,5.230491161346436,8.391686916351318,video-1,end
40798,50,2.690013144453561,2.4562407732009888,7.814194202423096,5.146350383758545,7.73323655128479,video-1,end
40848,50,2.999846416423734,2.508338689804077,8.024190902709961,5.252518892288208,6.774366140365601,video-1,end
40898,50,3.652595844026816,2.2812063694000244,8.266465187072754,5.261771440505981,6.1296892166137695,video-1,end
40940,50,3.912686486659792,2.0590765476226807,8.269278526306152,5.297331809997559,6.095030307769775,video-1,start
40948,50,3.9503732812165633,2.026234984397888,8.294361114501953,5.332172393798828,6.095066547393799,video-1,start
40998,50,3.911855254607806,2.005247116088867,8.400033950805664,5.126108884811401,6.095235586166382,video-1,start
41011,50,3.864028104655013,1.969018042087555,8.442430973052979,4.997931480407715,6.095086097717285,video-1,active
41048,50,3.623872688334116,1.66561758518219,8.49579668045044,4.30314564704895,5.95538592338562,video-1,active
41098,50,2.6881430467391065,1.2984275817871094,8.35342788696289,3.2201677560806274,6.517000198364258,video-1,active
41148,50,1.7250742048600498,1.839434564113617,8.215985298156738,3.300074338912964,7.209303617477417,video-1,active
41198,50,1.2189993245515758,2.4782772064208984,7.626839637756348,3.503378629684448,8.316005229949951,video-1,active
41248,50,1.5063491061531231,2.894690990447998,7.0354533195495605,3.193637728691101,8.311522006988525,video-1,active
41298,50,1.1720154890300334,2.3686686754226685,7.756913900375366,3.034197211265564,8.047121524810791,video-1,active
41348,50,1.2465050560578192,2.4687641859054565,8.040482997894287,2.6569812297821045,6.892084836959839,video-1,active
41398,50,1.1077666292673642,2.81494677066803,7.5694260597229,1.8789252638816836,7.729029178619385,video-1,active
41448,50,1.6562547405656434,2.976267457008362,7.43392014503479,1.402109920978546,8.028318881988525,video-1,active
41498,50,1.46910328765448,3.7328556776046753,8.3013916015625,2.3502085208892822,7.80309247970581,video-1,active
41548,50,1.4984091255135163,2.938511610031128,8.298644065856934,3.009475350379944,6.903367042541504,video-1,active
41598,50,2.2046036861612373,2.566702365875244,8.101675033569336,4.038065195083618,6.481940507888794,video-1,active
41621,50,2.6761456688833767,2.535279870033264,8.07330322265625,4.574071645736694,6.186285018920898,video-1,end
41648,50,2.766981548701569,2.644214391708374,7.9619832038879395,4.688991069793701,6.141302585601807,video-1,end
41698,50,2.459613196479107,3.33390212059021,7.9534196853637695,4.194759130477905,5.734602689743042,video-1,end
41748,50,2.215554737209849,4.3881995677948,7.871616363525391,3.212343215942383,5.983126163482666,video-1,end
41798,50,2.8928760661120987,4.7561774253845215,7.903938055038452,2.310588240623474,6.353503704071045,video-1,end
41848,50,3.257691100937895,4.253362655639648,8.343466758728027,1.5542845726013184,6.566828966140747,video-1,end
41895,50,3.042385873300005,4.098921775817871,8.330890655517578,1.3302376866340635,6.708900451660156,video-1,start
41898,50,3.0380695958878605,4.097458600997925,8.330780982971191,1.3291202187538147,6.708900451660156,video-1,start
41948,50,3.194882523884187,4.0293824672698975,8.202241897583008,1.4444647431373596,6.708972454071045,video-1,start
41985,50,2.9825582206750734,1.819488346576691,6.567698001861572,4.179819822311401,8.342448711395264,video-1,active
41998,50,2.962005302265943,1.9692626595497127,6.567698001861572,4.403163433074951,8.350455284118652,video-1,active
42048,50,2.2538925628011124,3.1450783014297485,7.0224010944366455,4.590878963470459,8.640525817871094,video-1,active
42098,50,1.6888900872245165,3.409773588180542,7.273148536682129,4.531928777694702,8.584554672241211,video-1,active
42148,50,1.2126664976688126,2.5892436504364014,8.04273796081543,3.708741784095764,7.871326208114624,video-1,active
42198,50,0.9948059105957876,2.513355255126953,8.287609577178955,3.162827730178833,7.634634971618652,video-1,active
42248,50,0.9875329268329668,2.8414613008499146,7.880366563796997,3.37664794921875,8.306686401367188,video-1,active
42298,50,1.258127710713766,2.8335040807724,7.374474763870239,2.458962559700012,8.282154560089111,video-1,active
42348,50,2.167442803539521,2.4990314245224,6.008009433746338,2.414897918701172,7.617617130279541,video-1,active
42398,50,2.784882843037371,1.5637438893318176,4.938912868499756,3.1759819984436035,7.150883197784424,video-1,active
42448,50,2.445172045192958,2.490052580833435,6.0079638957977295,3.400358557701111,8.32060956954956,video-1,active
42498,50,2.6749417650386023,2.8660521507263184,5.253767728805542,3.050934076309204,8.313591003417969,video-1,active
42548,50,1.1463293761259634,1.9965201616287231,7.808923006057739,3.034503817558289,7.94347882270813,video-1,active
42598,50,1.0969779800526387,2.360027313232422,8.11785078048706,2.4142621755599976,7.457387208938599,video-1,active
42648,50,1.4920976483377504,2.8916515111923218,7.453378677368164,1.5875243544578552,8.3736572265625,video-1,active
42698,50,1.3830731967895926,2.8066558837890625,7.399322271347046,2.0399662256240845,8.630541801452637,video-1,active
42748,50,1.0896862483422742,2.9175106287002563,8.047596454620361,1.826723515987396,8.108738422393799,video-1,active
42798,50,1.1153206684893364,2.860241413116455,7.5365118980407715,2.0107146501541138,8.424303531646729,video-1,active
42848,50,1.1185925794907086,1.8427672386169436,7.532917261123657,2.914590120315552,7.550611972808838,video-1,active
42898,50,1.279048327243456,2.5910141468048096,7.743555545806885,3.782792091369629,7.256900072097778,video-1,active
42948,50,0.7538144383695999,2.9376760721206665,7.584694147109985,3.382179975509644,7.008131504058838,video-1,active
42998,50,0.9697584525479568,3.0219167470932007,7.529051303863525,3.24435818195343,6.58120584487915,video-1,active
43048,50,0.839862650306813,3.28502881526947,7.595549345016479,2.5769333839416504,7.173652172088623,video-1,active
43098,50,1.0290526745928066,2.1424297094345093,7.429545640945435,2.808385729789734,6.934017658233643,video-1,active
43148,50,1.386013912598416,1.7408090829849243,5.66637134552002,2.7825762033462524,6.21783447265625,video-1,active
43198,50,2.5230557099566697,1.7410238981246948,4.718329429626465,3.3617602586746216,6.949258327484131,video-1,active
43248,50,2.885570551801271,2.7588287591934204,6.544187784194946,4.757291316986084,8.636249542236328,video-1,active
43298,50,1.851272084176756,2.4854960441589355,7.787671327590942,4.298546314239502,8.407642364501953,video-1,active
43348,50,1.501824043148953,2.100869059562683,8.271995067596436,3.357665181159973,7.29063868522644,video-1,active
43398,50,1.833209235463073,2.968238592147827,7.835589647293091,3.7947782278060913,7.130122184753418,video-1,active
43448,50,0.8540136182533867,4.094798564910889,7.192740678787232,3.248055219650269,7.023759603500366,video-1,active
43498,50,0.9129547013646004,3.961756348609924,6.027816295623779,3.212949275970459,6.689574956893921,video-1,active
43548,50,1.7850531311011246,3.5399645566940308,5.863450050354004,2.996527314186096,4.9091644287109375,video-1,active
43598,50,1.6903341154183815,2.002994239330292,4.030831098556519,2.8549399375915527,3.8972690105438232,video-1,active
43648,50,3.011651940539722,0.908353716135025,3.3515100479125977,2.6563076972961426,5.8678138256073,video-1,active
43698,50,3.3352372306406464,1.5520609617233276,4.608399629592896,3.579941749572754,7.197718858718872,video-1,active
43748,50,1.920840130830818,2.7391130924224854,5.819920539855957,3.960847020149231,7.334750652313232,video-1,active
43798,50,1.4523715839258284,3.091191291809082,7.339512825012207,4.332957744598389,6.63159966468811,video-1,active
43848,50,1.733160660746618,4.561814546585083,7.93321681022644,3.779865145683289,6.731983423233032,video-1,active
43898,50,2.3782653801141764,4.73262357711792,8.633415222167969,3.0630924701690674,6.884839057922363,video-1,active
43948,50,3.2439684638557083,3.6698639392852783,8.065439701080322,1.7205353379249573,5.2725934982299805,video-1,active
43998,50,2.374089219747128,2.36164653301239,6.636195659637451,1.0788733959197998,4.111677408218384,video-1,active
44048,50,1.2822344323233783,0.86854287981987,5.043836355209351,1.787576675415039,5.142796277999878,video-1,active
44098,50,2.6000075744004527,0.6377463340759277,4.583489418029785,2.6128005981445312,6.434823036193848,video-1,active
44127,50,2.555532975660056,0.8706280589103699,4.9853997230529785,2.608667254447937,6.809998512268066,video-1,end
44148,50,2.590681316909863,0.8583574295043945,4.9859395027160645,2.504042625427246,7.013279914855957,video-1,end
44198,50,3.120568407064379,0.9658004343509674,4.9858903884887695,2.20475697517395,7.73429536819458,video-1,end
44248,50,3.4688850751372997,1.884572982788086,4.876121759414673,2.1603879928588867,8.271328449249268,video-1,end
44298,50,2.8840922688975,3.1888519525527954,5.390206336975098,2.5824567079544067,8.280827045440674,video-1,end
44348,50,2.605251684219885,4.395956516265869,6.015371322631836,2.724048852920532,8.035460472106934,video-1,end
44398,50,2.503292269570933,5.010796546936035,6.608416318893433,2.7659225463867188,7.415385246276855,video-1,end
44407,50,2.510151343508307,5.167071342468262,6.609628915786743,2.764845848083496,7.415200233459473,video-1,start
44448,50,2.6263854084183915,5.051290512084961,6.629096508026123,2.5103514194488525,7.37817645072937,video-1,start
44451,50,2.625451158497835,5.046854496002197,6.629096508026123,2.500563383102417,7.369293451309204,video-1,active
44498,50,2.309437017193253,4.250633716583252,6.729203462600708,2.0705459117889404,7.660809755325317,video-1,active
44548,50,1.626305700657561,3.464797019958496,6.992836952209473,2.9927483797073364,8.311790943145752,video-1,active
44598,50,1.7948400782632743,3.43479835987091,7.172592639923096,3.880198359489441,8.894197463989258,video-1,active
44648,50,1.2477167727252736,2.4411879777908325,8.165472984313965,3.3964531421661377,7.746430397033691,video-1,active
44698,50,1.9199192375643304,1.8585041761398315,8.77216911315918,2.9696420431137085,7.227384328842163,video-1,active
44748,50,1.8501375042436183,2.5405861139297485,8.291039943695068,4.146805047988892,7.577049016952515,video-1,active
44798,50,1.8357288357439137,3.1520776748657227,7.4668238162994385,4.578017473220825,8.645298957824707,video-1,active
44848,50,1.0254656553105546,2.7239867448806763,7.715179204940796,3.528915762901306,8.094468593597412,video-1,active
44898,50,0.6692041022413768,2.460319757461548,7.678773403167725,2.6789170503616333,7.441436052322388,video-1,active
44948,50,1.490110546226307,1.582394301891327,5.988016128540039,2.811323404312134,6.969395160675049,video-1,active
44998,50,1.7915084694648788,2.0930005311965942,6.615085124969482,3.339935064315796,8.059145450592041,video-1,active
45048,50,1.68229450470471,2.584679126739502,6.810373544692993,3.3581281900405884,8.30558156967163,video-1,active
45098,50,3.0786606012013777,2.197789430618286,4.225675106048584,3.061550736427307,7.705881595611572,video-1,active
45148,50,3.996177092190643,2.093708276748657,3.4079045057296757,2.857082724571228,7.403175115585327,video-1,active
45158,50,4.016792647656898,2.1151760816574097,3.384165048599243,2.841719150543213,7.285199642181396,video-1,end
45198,50,4.684905480754953,2.347630262374878,2.471926331520081,2.837593078613281,7.255672931671143,video-1,end
45248,50,6.036260497681038,2.3222140073776245,1.379835844039917,2.7793232202529907,7.443727970123291,video-1,end
